epoch,loss,lr,mse,val_loss,val_mse
37,0.0027038422413170338,5e-05,5.229793532635085e-05,0.0030475289095193148,9.526737994747236e-05
38,0.0026432217564433813,5e-05,4.8659563617547974e-05,0.0038327074144035578,0.00015779287787154317
39,0.002659223275259137,5e-05,4.9399481213185936e-05,0.003791211871430278,8.693547715665773e-05
40,0.0017690671375021338,2.5e-05,2.5628718503867276e-05,0.0021157744340598583,2.2225711290957406e-05
41,0.0017202745657414198,2.5e-05,2.252044214401394e-05,0.0020076155196875334,2.0245244741090573e-05
42,0.001708991825580597,2.5e-05,2.165938167308923e-05,0.00203415984287858,1.9641358449007384e-05
43,0.0016955973114818335,2.5e-05,2.2581998564419337e-05,0.0022094736341387033,2.0748622773680836e-05
44,0.0013427316443994641,1.25e-05,1.3546847185352817e-05,0.0016106697730720043,1.959832115971949e-05
45,0.0013188674347475171,1.25e-05,1.2645460628846195e-05,0.0016421701293438673,1.893532862595748e-05
46,0.001304101082496345,1.25e-05,1.1932805136893876e-05,0.0016003656201064587,1.7345759260933846e-05
47,0.001291255233809352,1.25e-05,1.1761492714867927e-05,0.00161003100220114,1.5893987438175827e-05
48,0.0011600267607718706,6.25e-06,9.689081707620062e-06,0.0014616224216297269,1.8249509594170377e-05
49,0.0011465114075690508,6.25e-06,9.156746273220051e-06,0.001448486465960741,1.7767473764251918e-05
50,0.0011360388016328216,6.25e-06,8.85655390447937e-06,0.0014379770727828145,1.730761505314149e-05
51,0.001126483897678554,6.25e-06,8.606596566096414e-06,0.0014398947823792696,1.74546948983334e-05
52,0.0010671793716028333,3.125e-06,7.830161848687567e-06,0.0011153094237670302,2.1301266315276735e-05
53,0.0010600248351693153,3.125e-06,7.636069312866312e-06,0.0011091161286458373,2.0908029910060577e-05
54,0.0010543187381699681,3.125e-06,7.4876684266200755e-06,0.0011030297027900815,2.034557292063255e-05
55,0.0010487091494724154,3.125e-06,7.3402406997047365e-06,0.0011009015142917633,2.0238090655766428e-05
56,0.001043936936184764,3.125e-06,7.2181865107268095e-06,0.001098625361919403,2.0332083295215853e-05
57,0.0010147838620468974,1.5625e-06,6.926719834154937e-06,0.0010548071004450321,1.7372429283568636e-05
58,0.0010109746363013983,1.5625e-06,6.8118351919110864e-06,0.0010505684185773134,1.7101581761380658e-05
59,0.001007974031381309,1.5625e-06,6.73555541652604e-06,0.0010472378926351666,1.6960144421318546e-05
60,0.0009934717090800405,7.8125e-07,6.660318376816576e-06,0.0010044998489320278,1.4965055015636608e-05
61,0.0009910245425999165,7.8125e-07,6.571585799974855e-06,0.0010014954023063183,1.4735519471287262e-05
62,0.000989316264167428,7.8125e-07,6.524562195409089e-06,0.0009993177372962236,1.4571121937478893e-05
