epoch,loss,lr,mse,val_loss,val_mse
35,0.0037662708200514317,1e-04,4.658760008169338e-05,0.007074349094182253,9.9095435871277e-05
36,0.003722449764609337,1e-04,4.496149631449953e-05,0.0032547363080084324,3.233973620808683e-05
37,0.003681618021801114,1e-04,4.551004167296924e-05,0.00362956989556551,3.3213989809155464e-05
38,0.003662596456706524,1e-04,4.272764635970816e-05,0.003960276022553444,3.6278608604334295e-05
39,0.0035980185493826866,1e-04,4.111557063879445e-05,0.003729333635419607,3.283103433204815e-05
40,0.0036562043242156506,1e-04,4.295541293686256e-05,0.005304764024913311,6.074329212424345e-05
41,0.0019799701403826475,5e-05,1.3705722267332021e-05,0.0021043624728918076,1.3405997378868051e-05
42,0.001966959796845913,5e-05,1.3612590919365175e-05,0.0030511703807860613,1.930697362695355e-05
43,0.0019627076108008623,5e-05,1.3634814422402997e-05,0.002191313309594989,1.263219201064203e-05
44,0.0019459741888567805,5e-05,1.3126001249474939e-05,0.00249677337706089,1.6136313206516206e-05
45,0.0012236367911100388,2.5e-05,6.15342969467747e-06,0.0014177977573126554,6.274293809838127e-06
46,0.0012114581186324358,2.5e-05,5.8820764934353065e-06,0.0013192214537411928,5.879514446860412e-06
47,0.0011939399410039186,2.5e-05,5.66066682949895e-06,0.001366394804790616,5.803022304462502e-06
48,0.0011803882662206888,2.5e-05,5.471069925988559e-06,0.0014632876263931394,6.382765604939777e-06
49,0.0008991596405394375,1.25e-05,3.7290583350113593e-06,0.0014095113147050142,5.379024059948279e-06
50,0.0008845178526826203,1.25e-05,3.6083492886973545e-06,0.00139804114587605,5.2643481467384845e-06
51,0.0008754380978643894,1.25e-05,3.516531023706193e-06,0.0013864283682778478,5.151043296791613e-06
52,0.0008700890466570854,1.25e-05,3.4479492114769528e-06,0.00146475771907717,5.5467271522502415e-06
53,0.0007568236324004829,6.25e-06,2.8863591978733893e-06,0.0009311242611147463,3.237352530049975e-06
54,0.0007497721817344427,6.25e-06,2.8208130515849916e-06,0.0009010119829326868,3.1261358799383743e-06
55,0.0007426899974234402,6.25e-06,2.7688065529218875e-06,0.0009017226984724402,3.0873436571710045e-06
56,0.000736848043743521,6.25e-06,2.7295113795844372e-06,0.0008998383418656886,3.040847104784916e-06
57,0.0006976817967370152,3.125e-06,2.5403016934433253e-06,0.0007679763366468251,2.601282176328823e-06
58,0.0006928756483830512,3.125e-06,2.5048557290574536e-06,0.0007600310491397977,2.552817477408098e-06
59,0.0006894445978105068,3.125e-06,2.4809935439407127e-06,0.0007542638340964913,2.518341943869018e-06
60,0.0006727624568156898,1.5625e-06,2.4045257305260748e-06,0.0007312913076020777,2.3597247036377667e-06
61,0.0006696382188238204,1.5625e-06,2.3849231638450874e-06,0.000725871417671442,2.3333025183092104e-06
62,0.000667564629111439,1.5625e-06,2.3714660528639797e-06,0.0007220384432002902,2.3142397367337253e-06
